respID,qID,altID,obsID,profileID,price,distance,DistancetoMetro,Squarefootage,CommunityWasherDryer,FitnessRoom,Parking,Washer_dryer_in_room,sewageandtrash,WaterPower,Allincluded
156,7,1,1247,8586,2500,More than 5 mils,15/5,More than 750,1,0,0,1,0,1,1
156,7,2,1247,2337,2500,About 3 miles,10/2.5,More than 750,0,0,1,1,1,0,0
156,7,3,1247,9708,2500,About 3 miles,10/2.5,More than 750,1,1,1,0,1,1,1
156,8,1,1248,6555,2500,Less than 1 Mile,15/5,More than 750,0,0,0,0,1,0,1
156,8,2,1248,9847,1500,Less than 1 Mile,15/5,600,1,0,0,1,1,1,1
156,8,3,1248,3314,2000,Less than 1 Mile,15/5,More than 750,0,0,0,1,0,1,0
157,1,1,1249,4410,2500,More than 5 mils,Less than 5,600,0,1,1,0,1,1,0
157,1,2,1249,5828,2000,About 3 miles,15/5,More than 750,1,1,1,0,0,0,1
157,1,3,1249,7510,1500,About 3 miles,Less than 5,More than 750,0,0,1,1,1,0,1
157,2,1,1250,2436,2500,About 3 miles,Less than 5,500,0,1,1,1,1,0,0
157,2,2,1250,5149,1500,Less than 1 Mile,15/5,600,1,1,1,1,1,1,0
157,2,3,1250,3308,2000,About 3 miles,10/2.5,More than 750,0,0,0,1,0,1,0
157,3,1,1251,1505,2000,Less than 1 Mile,15/5,600,0,1,0,0,1,0,0
157,3,2,1251,1064,2000,Less than 1 Mile,10/2.5,500,1,0,1,1,0,0,0
157,3,3,1251,6159,2500,Less than 1 Mile,Less than 5,500,0,0,1,1,0,0,1
157,4,1,1252,2356,1500,More than 5 mils,Less than 5,500,1,0,1,1,1,0,0
157,4,2,1252,2435,2000,About 3 miles,Less than 5,500,0,1,1,1,1,0,0
157,4,3,1252,6245,2000,More than 5 mils,Less than 5,500,1,0,1,1,0,0,1
157,5,1,1253,8515,1500,Less than 1 Mile,10/2.5,500,1,0,0,1,0,1,1
157,5,2,1253,2496,2500,Less than 1 Mile,10/2.5,More than 750,0,1,1,1,1,0,0
157,5,3,1253,4455,2500,More than 5 mils,15/5,More than 750,0,1,1,0,1,1,0
157,6,1,1254,7799,2000,About 3 miles,15/5,500,0,0,0,0,0,1,1
157,6,2,1254,4609,1500,Less than 1 Mile,15/5,More than 750,0,0,0,1,1,1,0
157,6,3,1254,6760,1500,Less than 1 Mile,10/2.5,600,1,1,0,0,1,0,1
157,7,1,1255,8822,2000,Less than 1 Mile,15/5,More than 750,0,0,1,1,0,1,1
157,7,2,1255,3818,2000,Less than 1 Mile,10/2.5,500,1,1,1,1,0,1,0
157,7,3,1255,9461,2000,Less than 1 Mile,10/2.5,More than 750,0,0,1,0,1,1,1
157,8,1,1256,1911,2500,Less than 1 Mile,15/5,600,1,1,1,0,1,0,0
157,8,2,1256,4591,1500,Less than 1 Mile,Less than 5,More than 750,0,0,0,1,1,1,0
157,8,3,1256,2659,1500,About 3 miles,10/2.5,More than 750,0,0,0,0,0,1,0
158,1,1,1257,4397,2000,About 3 miles,15/5,500,0,1,1,0,1,1,0
158,1,2,1257,6578,2000,More than 5 mils,10/2.5,500,1,0,0,0,1,0,1
158,1,3,1257,7495,1500,More than 5 mils,10/2.5,600,0,0,1,1,1,0,1
158,2,1,1258,10242,2500,More than 5 mils,Less than 5,600,0,1,1,1,1,1,1
158,2,2,1258,7536,2500,Less than 1 Mile,Less than 5,500,1,0,1,1,1,0,1
158,2,3,1258,4570,1500,More than 5 mils,Less than 5,600,0,0,0,1,1,1,0
158,3,1,1259,1851,2500,About 3 miles,10/2.5,More than 750,0,1,1,0,1,0,0
158,3,2,1259,9334,1500,Less than 1 Mile,15/5,500,1,1,0,0,1,1,1
158,3,3,1259,8900,2000,More than 5 mils,10/2.5,More than 750,1,0,1,1,0,1,1
158,4,1,1260,8385,2500,About 3 miles,10/2.5,600,1,1,1,0,0,1,1
158,4,2,1260,3145,1500,About 3 miles,10/2.5,More than 750,0,1,1,0,0,1,0
158,4,3,1260,1378,1500,Less than 1 Mile,Less than 5,500,1,0,0,0,1,0,0
158,5,1,1261,8263,1500,Less than 1 Mile,Less than 5,500,0,1,1,0,0,1,1
158,5,2,1261,3499,1500,More than 5 mils,10/2.5,500,1,1,0,1,0,1,0
158,5,3,1261,1500,2500,About 3 miles,10/2.5,600,0,1,0,0,1,0,0
158,6,1,1262,1491,2500,About 3 miles,Less than 5,600,0,1,0,0,1,0,0
158,6,2,1262,206,2000,More than 5 mils,10/2.5,600,0,1,0,0,0,0,0
158,6,3,1262,412,1500,More than 5 mils,Less than 5,500,1,0,1,0,0,0,0
158,7,1,1263,10036,1500,Less than 1 Mile,15/5,More than 750,1,1,0,1,1,1,1
158,7,2,1263,2968,1500,More than 5 mils,15/5,600,0,0,1,0,0,1,0
158,7,3,1263,2749,1500,About 3 miles,15/5,More than 750,1,0,0,0,0,1,0
158,8,1,1264,3160,1500,Less than 1 Mile,Less than 5,500,1,1,1,0,0,1,0
158,8,2,1264,2229,2500,About 3 miles,10/2.5,600,1,1,0,1,1,0,0
158,8,3,1264,6923,2000,Less than 1 Mile,10/2.5,600,1,0,1,0,1,0,1
159,1,1,1265,8030,2000,Less than 1 Mile,10/2.5,500,1,1,0,0,0,1,1
159,1,2,1265,3645,2500,More than 5 mils,15/5,More than 750,0,0,1,1,0,1,0
159,1,3,1265,2255,2000,About 3 miles,10/2.5,More than 750,1,1,0,1,1,0,0
159,2,1,1266,7442,2000,More than 5 mils,10/2.5,More than 750,1,1,0,1,1,0,1
159,2,2,1266,381,2500,Less than 1 Mile,Less than 5,More than 750,0,0,1,0,0,0,0
159,2,3,1266,9133,1500,More than 5 mils,Less than 5,More than 750,0,0,0,0,1,1,1
159,3,1,1267,6485,2000,About 3 miles,Less than 5,500,0,0,0,0,1,0,1
159,3,2,1267,9233,2000,More than 5 mils,15/5,More than 750,1,0,0,0,1,1,1
159,3,3,1267,1201,1500,About 3 miles,10/2.5,More than 750,0,1,1,1,0,0,0
159,4,1,1268,1356,2500,About 3 miles,Less than 5,More than 750,0,0,0,0,1,0,0
159,4,2,1268,8260,1500,More than 5 mils,15/5,More than 750,1,0,1,0,0,1,1
159,4,3,1268,4344,2500,About 3 miles,15/5,600,1,0,1,0,1,1,0
159,5,1,1269,8459,2000,More than 5 mils,Less than 5,600,0,0,0,1,0,1,1
159,5,2,1269,6375,2500,Less than 1 Mile,Less than 5,More than 750,0,1,1,1,0,0,1
159,5,3,1269,6288,2500,About 3 miles,15/5,600,1,0,1,1,0,0,1
159,6,1,1270,4796,2000,More than 5 mils,10/2.5,500,1,1,0,1,1,1,0
159,6,2,1270,477,2500,More than 5 mils,10/2.5,More than 750,1,0,1,0,0,0,0
159,6,3,1270,7193,2000,Less than 1 Mile,10/2.5,More than 750,0,0,0,1,1,0,1
159,7,1,1271,9813,2500,Less than 1 Mile,10/2.5,500,1,0,0,1,1,1,1
159,7,2,1271,7556,2000,About 3 miles,15/5,500,1,0,1,1,1,0,1
159,7,3,1271,6565,1500,About 3 miles,Less than 5,500,1,0,0,0,1,0,1
159,8,1,1272,6010,1500,More than 5 mils,10/2.5,500,0,1,0,1,0,0,1
159,8,2,1272,6471,2500,More than 5 mils,10/2.5,More than 750,1,1,1,1,0,0,1
159,8,3,1272,7361,2000,More than 5 mils,10/2.5,More than 750,0,1,0,1,1,0,1
160,1,1,1273,3592,1500,Less than 1 Mile,Less than 5,600,0,0,1,1,0,1,0
160,1,2,1273,921,2500,Less than 1 Mile,Less than 5,600,1,1,0,1,0,0,0
160,1,3,1273,7791,2500,About 3 miles,10/2.5,500,0,0,0,0,0,1,1
160,2,1,1274,1436,2000,About 3 miles,Less than 5,More than 750,1,0,0,0,1,0,0
160,2,2,1274,4826,2000,Less than 1 Mile,15/5,600,1,1,0,1,1,1,0
160,2,3,1274,1659,2500,Less than 1 Mile,10/2.5,600,0,0,1,0,1,0,0
160,3,1,1275,7309,1500,Less than 1 Mile,15/5,500,0,1,0,1,1,0,1
160,3,2,1275,3966,2500,About 3 miles,15/5,More than 750,0,0,0,0,1,1,0
160,3,3,1275,4360,1500,About 3 miles,10/2.5,More than 750,1,0,1,0,1,1,0
160,4,1,1276,6633,2500,More than 5 mils,10/2.5,More than 750,1,0,0,0,1,0,1
160,4,2,1276,5432,2000,About 3 miles,Less than 5,500,1,1,0,0,0,0,1
160,4,3,1276,4899,2500,Less than 1 Mile,10/2.5,600,0,0,1,1,1,1,0
160,5,1,1277,5095,1500,Less than 1 Mile,15/5,More than 750,0,1,1,1,1,1,0
160,5,2,1277,7947,2500,More than 5 mils,Less than 5,500,0,1,0,0,0,1,1
160,5,3,1277,3409,1500,More than 5 mils,Less than 5,500,0,1,0,1,0,1,0
160,6,1,1278,2620,1500,Less than 1 Mile,Less than 5,600,0,0,0,0,0,1,0
160,6,2,1278,10038,2500,Less than 1 Mile,15/5,More than 750,1,1,0,1,1,1,1
160,6,3,1278,6346,1500,Less than 1 Mile,Less than 5,600,0,1,1,1,0,0,1
160,7,1,1279,8560,1500,Less than 1 Mile,Less than 5,More than 750,1,0,0,1,0,1,1
160,7,2,1279,4822,1500,More than 5 mils,10/2.5,600,1,1,0,1,1,1,0
160,7,3,1279,7146,2500,More than 5 mils,10/2.5,500,0,0,0,1,1,0,1
160,8,1,1280,9242,2000,More than 5 mils,Less than 5,500,0,1,0,0,1,1,1
160,8,2,1280,1930,1500,About 3 miles,10/2.5,More than 750,1,1,1,0,1,0,0
160,8,3,1280,830,2000,Less than 1 Mile,15/5,500,0,1,0,1,0,0,0
161,1,1,1281,6812,2000,More than 5 mils,Less than 5,500,0,0,1,0,1,0,1
161,1,2,1281,7209,2500,More than 5 mils,15/5,More than 750,0,0,0,1,1,0,1
161,1,3,1281,5530,1500,About 3 miles,15/5,500,0,0,1,0,0,0,1
161,2,1,1282,9589,1500,About 3 miles,Less than 5,600,0,1,1,0,1,1,1
161,2,2,1282,967,1500,About 3 miles,15/5,More than 750,1,1,0,1,0,0,0
161,2,3,1282,8110,1500,Less than 1 Mile,10/2.5,500,0,0,1,0,0,1,1
161,3,1,1283,6410,2000,Less than 1 Mile,10/2.5,500,1,1,1,1,0,0,1
161,3,2,1283,7277,2000,About 3 miles,10/2.5,More than 750,1,0,0,1,1,0,1
161,3,3,1283,3594,2500,Less than 1 Mile,Less than 5,600,0,0,1,1,0,1,0
161,4,1,1284,9957,2500,Less than 1 Mile,15/5,More than 750,0,1,0,1,1,1,1
161,4,2,1284,10296,2500,More than 5 mils,Less than 5,500,1,1,1,1,1,1,1
161,4,3,1284,7207,1500,More than 5 mils,15/5,More than 750,0,0,0,1,1,0,1
161,5,1,1285,1194,2500,About 3 miles,Less than 5,More than 750,0,1,1,1,0,0,0
161,5,2,1285,7121,2000,Less than 1 Mile,15/5,More than 750,1,1,1,0,1,0,1
161,5,3,1285,7951,1500,About 3 miles,10/2.5,500,0,1,0,0,0,1,1
161,6,1,1286,5521,1500,About 3 miles,10/2.5,500,0,0,1,0,0,0,1
161,6,2,1286,7537,1500,About 3 miles,Less than 5,500,1,0,1,1,1,0,1
161,6,3,1286,8105,2000,About 3 miles,Less than 5,500,0,0,1,0,0,1,1
161,7,1,1287,5401,1500,Less than 1 Mile,Less than 5,More than 750,0,1,0,0,0,0,1
161,7,2,1287,6506,2000,More than 5 mils,15/5,500,0,0,0,0,1,0,1
161,7,3,1287,8915,2000,About 3 miles,Less than 5,500,0,1,1,1,0,1,1
161,8,1,1288,7165,1500,Less than 1 Mile,10/2.5,600,0,0,0,1,1,0,1
161,8,2,1288,8134,1500,More than 5 mils,Less than 5,600,0,0,1,0,0,1,1
161,8,3,1288,9322,1500,More than 5 mils,Less than 5,500,1,1,0,0,1,1,1
162,1,1,1289,9391,1500,About 3 miles,15/5,More than 750,1,1,0,0,1,1,1
162,1,2,1289,4214,2000,Less than 1 Mile,Less than 5,500,0,0,1,0,1,1,0
162,1,3,1289,9450,2500,More than 5 mils,15/5,600,0,0,1,0,1,1,1
162,2,1,1290,5843,2000,Less than 1 Mile,10/2.5,500,0,0,0,1,0,0,1
162,2,2,1290,3358,1500,Less than 1 Mile,10/2.5,600,1,0,0,1,0,1,0
162,2,3,1290,4322,2000,Less than 1 Mile,Less than 5,600,1,0,1,0,1,1,0
162,3,1,1291,5199,2500,About 3 miles,10/2.5,500,0,0,0,0,0,0,1
162,3,2,1291,4715,2000,More than 5 mils,10/2.5,500,0,1,0,1,1,1,0
162,3,3,1291,2614,1500,About 3 miles,15/5,500,0,0,0,0,0,1,0
162,4,1,1292,5617,1500,Less than 1 Mile,Less than 5,600,1,0,1,0,0,0,1
162,4,2,1292,1709,2000,More than 5 mils,Less than 5,500,1,0,1,0,1,0,0
162,4,3,1292,4254,2500,About 3 miles,10/2.5,600,0,0,1,0,1,1,0
162,5,1,1293,6772,1500,About 3 miles,15/5,600,1,1,0,0,1,0,1
162,5,2,1293,2809,1500,Less than 1 Mile,Less than 5,More than 750,0,1,0,0,0,1,0
162,5,3,1293,2827,1500,Less than 1 Mile,15/5,More than 750,0,1,0,0,0,1,0
162,6,1,1294,7168,1500,About 3 miles,10/2.5,600,0,0,0,1,1,0,1
162,6,2,1294,7042,1500,About 3 miles,15/5,More than 750,0,1,1,0,1,0,1
162,6,3,1294,4476,2500,Less than 1 Mile,15/5,500,1,1,1,0,1,1,0
162,7,1,1295,8599,1500,About 3 miles,10/2.5,500,0,1,0,1,0,1,1
162,7,2,1295,2941,1500,More than 5 mils,15/5,500,0,0,1,0,0,1,0
162,7,3,1295,4131,2500,More than 5 mils,15/5,More than 750,0,1,0,0,1,1,0
162,8,1,1296,6220,1500,Less than 1 Mile,10/2.5,More than 750,0,0,1,1,0,0,1
162,8,2,1296,2109,2500,Less than 1 Mile,Less than 5,500,0,1,0,1,1,0,0
162,8,3,1296,2791,1500,Less than 1 Mile,10/2.5,600,0,1,0,0,0,1,0
163,1,1,1297,8282,2000,Less than 1 Mile,15/5,500,0,1,1,0,0,1,1
163,1,2,1297,7065,2500,More than 5 mils,10/2.5,500,1,1,1,0,1,0,1
163,1,3,1297,2888,2000,More than 5 mils,15/5,600,1,1,0,0,0,1,0
163,2,1,1298,3218,2000,About 3 miles,Less than 5,More than 750,1,1,1,0,0,1,0
163,2,2,1298,651,2500,Less than 1 Mile,Less than 5,500,0,0,0,1,0,0,0
163,2,3,1298,8781,2500,About 3 miles,Less than 5,600,0,0,1,1,0,1,1
163,3,1,1299,7347,2500,Less than 1 Mile,Less than 5,More than 750,0,1,0,1,1,0,1
163,3,2,1299,2973,2500,Less than 1 Mile,Less than 5,More than 750,0,0,1,0,0,1,0
163,3,3,1299,2211,2500,About 3 miles,15/5,500,1,1,0,1,1,0,0
163,4,1,1300,5819,2000,About 3 miles,10/2.5,More than 750,1,1,1,0,0,0,1
163,4,2,1300,8342,2000,More than 5 mils,15/5,More than 750,0,1,1,0,0,1,1
163,4,3,1300,218,2000,Less than 1 Mile,Less than 5,More than 750,0,1,0,0,0,0,0
163,5,1,1301,3799,1500,Less than 1 Mile,15/5,More than 750,0,1,1,1,0,1,0
163,5,2,1301,7002,2500,More than 5 mils,Less than 5,600,0,1,1,0,1,0,1
163,5,3,1301,298,1500,Less than 1 Mile,Less than 5,More than 750,1,1,0,0,0,0,0
163,6,1,1302,2069,2000,More than 5 mils,10/2.5,600,1,0,0,1,1,0,0
163,6,2,1302,5164,1500,More than 5 mils,Less than 5,More than 750,1,1,1,1,1,1,0
163,6,3,1302,8409,2500,Less than 1 Mile,10/2.5,More than 750,1,1,1,0,0,1,1
163,7,1,1303,1952,2000,More than 5 mils,Less than 5,500,0,0,0,1,1,0,0
163,7,2,1303,6993,2500,More than 5 mils,15/5,500,0,1,1,0,1,0,1
163,7,3,1303,1634,2000,About 3 miles,10/2.5,500,0,0,1,0,1,0,0
163,8,1,1304,119,2000,Less than 1 Mile,10/2.5,600,1,0,0,0,0,0,0
163,8,2,1304,2642,2000,About 3 miles,15/5,600,0,0,0,0,0,1,0
163,8,3,1304,3143,2000,Less than 1 Mile,10/2.5,More than 750,0,1,1,0,0,1,0
164,1,1,1305,4924,1500,Less than 1 Mile,10/2.5,More than 750,0,0,1,1,1,1,0
164,1,2,1305,9562,1500,About 3 miles,Less than 5,500,0,1,1,0,1,1,1
164,1,3,1305,402,2500,About 3 miles,15/5,More than 750,0,0,1,0,0,0,0
164,2,1,1306,3116,2000,Less than 1 Mile,10/2.5,600,0,1,1,0,0,1,0
164,2,2,1306,6488,2000,More than 5 mils,Less than 5,500,0,0,0,0,1,0,1
164,2,3,1306,2338,1500,More than 5 mils,10/2.5,More than 750,0,0,1,1,1,0,0
164,3,1,1307,6178,1500,About 3 miles,15/5,500,0,0,1,1,0,0,1
164,3,2,1307,9112,1500,About 3 miles,10/2.5,600,0,0,0,0,1,1,1
164,3,3,1307,9418,1500,About 3 miles,15/5,500,0,0,1,0,1,1,1
164,4,1,1308,6530,2000,About 3 miles,15/5,600,0,0,0,0,1,0,1
164,4,2,1308,1916,2000,More than 5 mils,15/5,600,1,1,1,0,1,0,0
164,4,3,1308,3687,2500,About 3 miles,10/2.5,600,1,0,1,1,0,1,0
164,5,1,1309,2203,1500,More than 5 mils,10/2.5,500,1,1,0,1,1,0,0
164,5,2,1309,3153,2500,Less than 1 Mile,15/5,More than 750,0,1,1,0,0,1,0
164,5,3,1309,4115,2000,Less than 1 Mile,10/2.5,More than 750,0,1,0,0,1,1,0
164,6,1,1310,1067,2000,About 3 miles,10/2.5,500,1,0,1,1,0,0,0
164,6,2,1310,6592,1500,About 3 miles,Less than 5,600,1,0,0,0,1,0,1
164,6,3,1310,3525,2500,About 3 miles,10/2.5,600,1,1,0,1,0,1,0
164,7,1,1311,5186,2000,Less than 1 Mile,Less than 5,500,0,0,0,0,0,0,1
164,7,2,1311,4974,2500,About 3 miles,Less than 5,600,1,0,1,1,1,1,0
164,7,3,1311,79,1500,More than 5 mils,15/5,More than 750,0,0,0,0,0,0,0
164,8,1,1312,3238,1500,More than 5 mils,15/5,More than 750,1,1,1,0,0,1,0
164,8,2,1312,9720,2500,More than 5 mils,15/5,More than 750,1,1,1,0,1,1,1
164,8,3,1312,804,2500,Less than 1 Mile,15/5,More than 750,1,0,0,1,0,0,0
165,1,1,1313,7423,1500,More than 5 mils,15/5,600,1,1,0,1,1,0,1
165,1,2,1313,2343,2500,Less than 1 Mile,15/5,More than 750,0,0,1,1,1,0,0
165,1,3,1313,3513,2500,Less than 1 Mile,Less than 5,600,1,1,0,1,0,1,0
165,2,1,1314,7466,2000,About 3 miles,10/2.5,500,0,0,1,1,1,0,1
165,2,2,1314,523,1500,Less than 1 Mile,10/2.5,600,0,1,1,0,0,0,0
165,2,3,1314,3904,1500,More than 5 mils,10/2.5,500,0,0,0,0,1,1,0
165,3,1,1315,5486,2000,About 3 miles,Less than 5,More than 750,1,1,0,0,0,0,1
165,3,2,1315,6538,1500,About 3 miles,Less than 5,More than 750,0,0,0,0,1,0,1
165,3,3,1315,5028,2500,About 3 miles,Less than 5,500,0,1,1,1,1,1,0
165,4,1,1316,1495,1500,Less than 1 Mile,10/2.5,600,0,1,0,0,1,0,0
165,4,2,1316,8611,1500,More than 5 mils,15/5,500,0,1,0,1,0,1,1
165,4,3,1316,5313,2500,Less than 1 Mile,15/5,600,1,0,0,0,0,0,1
165,5,1,1317,1403,2000,More than 5 mils,15/5,500,1,0,0,0,1,0,0
165,5,2,1317,10200,2500,Less than 1 Mile,15/5,More than 750,1,0,1,1,1,1,1
165,5,3,1317,4433,2000,About 3 miles,Less than 5,More than 750,0,1,1,0,1,1,0
165,6,1,1318,8599,1500,About 3 miles,10/2.5,500,0,1,0,1,0,1,1
165,6,2,1318,96,2500,About 3 miles,10/2.5,500,1,0,0,0,0,0,0
165,6,3,1318,5605,1500,More than 5 mils,10/2.5,500,1,0,1,0,0,0,1
165,7,1,1319,831,2500,Less than 1 Mile,15/5,500,0,1,0,1,0,0,0
165,7,2,1319,1437,2500,About 3 miles,Less than 5,More than 750,1,0,0,0,1,0,0
165,7,3,1319,7015,1500,About 3 miles,15/5,600,0,1,1,0,1,0,1
165,8,1,1320,8977,1500,About 3 miles,10/2.5,More than 750,0,1,1,1,0,1,1
165,8,2,1320,8882,2000,More than 5 mils,15/5,600,1,0,1,1,0,1,1
165,8,3,1320,5430,2500,Less than 1 Mile,Less than 5,500,1,1,0,0,0,0,1
166,1,1,1321,1213,1500,More than 5 mils,15/5,More than 750,0,1,1,1,0,0,0
166,1,2,1321,10096,1500,More than 5 mils,15/5,600,0,0,1,1,1,1,1
166,1,3,1321,3780,2500,More than 5 mils,15/5,600,0,1,1,1,0,1,0
166,2,1,1322,2378,2000,Less than 1 Mile,Less than 5,600,1,0,1,1,1,0,0
166,2,2,1322,10007,2000,More than 5 mils,10/2.5,600,1,1,0,1,1,1,1
166,2,3,1322,9324,2500,More than 5 mils,Less than 5,500,1,1,0,0,1,1,1
166,3,1,1323,7379,2000,More than 5 mils,Less than 5,500,1,1,0,1,1,0,1
166,3,2,1323,7228,1500,Less than 1 Mile,15/5,500,1,0,0,1,1,0,1
166,3,3,1323,6219,2500,More than 5 mils,Less than 5,More than 750,0,0,1,1,0,0,1
166,4,1,1324,4358,2000,Less than 1 Mile,10/2.5,More than 750,1,0,1,0,1,1,0
166,4,2,1324,10199,2000,Less than 1 Mile,15/5,More than 750,1,0,1,1,1,1,1
166,4,3,1324,3248,2000,More than 5 mils,Less than 5,500,0,0,0,1,0,1,0
166,5,1,1325,7760,2000,Less than 1 Mile,10/2.5,More than 750,1,1,1,1,1,0,1
166,5,2,1325,7197,2500,About 3 miles,10/2.5,More than 750,0,0,0,1,1,0,1
166,5,3,1325,9766,1500,Less than 1 Mile,15/5,600,0,0,0,1,1,1,1
166,6,1,1326,888,2500,About 3 miles,15/5,More than 750,0,1,0,1,0,0,0
166,6,2,1326,2104,1500,More than 5 mils,15/5,More than 750,1,0,0,1,1,0,0
166,6,3,1326,268,1500,More than 5 mils,15/5,500,1,1,0,0,0,0,0
166,7,1,1327,7704,2500,More than 5 mils,Less than 5,500,1,1,1,1,1,0,1
166,7,2,1327,5804,2000,More than 5 mils,15/5,600,1,1,1,0,0,0,1
166,7,3,1327,9129,2500,Less than 1 Mile,Less than 5,More than 750,0,0,0,0,1,1,1
166,8,1,1328,4383,2500,More than 5 mils,Less than 5,500,0,1,1,0,1,1,0
166,8,2,1328,3505,1500,About 3 miles,15/5,500,1,1,0,1,0,1,0
166,8,3,1328,8335,1500,Less than 1 Mile,15/5,More than 750,0,1,1,0,0,1,1
167,1,1,1329,3913,1500,More than 5 mils,15/5,500,0,0,0,0,1,1,0
167,1,2,1329,7706,2000,Less than 1 Mile,10/2.5,500,1,1,1,1,1,0,1
167,1,3,1329,3979,1500,Less than 1 Mile,10/2.5,500,1,0,0,0,1,1,0
167,2,1,1330,3302,2000,More than 5 mils,Less than 5,More than 750,0,0,0,1,0,1,0
167,2,2,1330,7722,2500,More than 5 mils,15/5,500,1,1,1,1,1,0,1
167,2,3,1330,9225,2500,More than 5 mils,10/2.5,More than 750,1,0,0,0,1,1,1
167,3,1,1331,7705,1500,Less than 1 Mile,10/2.5,500,1,1,1,1,1,0,1
167,3,2,1331,147,2500,Less than 1 Mile,10/2.5,More than 750,1,0,0,0,0,0,0
167,3,3,1331,10358,2000,More than 5 mils,10/2.5,More than 750,1,1,1,1,1,1,1
167,4,1,1332,7751,2000,Less than 1 Mile,Less than 5,More than 750,1,1,1,1,1,0,1
167,4,2,1332,8172,2500,More than 5 mils,10/2.5,More than 750,0,0,1,0,0,1,1
167,4,3,1332,1833,2500,About 3 miles,15/5,600,0,1,1,0,1,0,0
167,5,1,1333,3236,2000,About 3 miles,15/5,More than 750,1,1,1,0,0,1,0
167,5,2,1333,1254,2500,Less than 1 Mile,10/2.5,600,1,1,1,1,0,0,0
167,5,3,1333,6010,1500,More than 5 mils,10/2.5,500,0,1,0,1,0,0,1
167,6,1,1334,4535,2000,More than 5 mils,15/5,More than 750,1,1,1,0,1,1,0
167,6,2,1334,8676,2500,More than 5 mils,Less than 5,500,1,1,0,1,0,1,1
167,6,3,1334,237,2500,Less than 1 Mile,15/5,More than 750,0,1,0,0,0,0,0
167,7,1,1335,8627,2000,About 3 miles,10/2.5,600,0,1,0,1,0,1,1
167,7,2,1335,2780,2000,More than 5 mils,15/5,500,0,1,0,0,0,1,0
167,7,3,1335,2123,2000,More than 5 mils,10/2.5,500,0,1,0,1,1,0,0
167,8,1,1336,6670,1500,Less than 1 Mile,Less than 5,600,0,1,0,0,1,0,1
167,8,2,1336,8355,2500,Less than 1 Mile,10/2.5,500,1,1,1,0,0,1,1
167,8,3,1336,1388,2000,Less than 1 Mile,10/2.5,500,1,0,0,0,1,0,0
168,1,1,1337,4850,2000,More than 5 mils,10/2.5,More than 750,1,1,0,1,1,1,0
168,1,2,1337,8548,1500,More than 5 mils,10/2.5,600,1,0,0,1,0,1,1
168,1,3,1337,6287,2000,About 3 miles,15/5,600,1,0,1,1,0,0,1
168,2,1,1338,2801,2000,Less than 1 Mile,15/5,600,0,1,0,0,0,1,0
168,2,2,1338,5726,2000,Less than 1 Mile,Less than 5,More than 750,0,1,1,0,0,0,1
168,2,3,1338,9864,2500,More than 5 mils,Less than 5,More than 750,1,0,0,1,1,1,1
168,3,1,1339,8656,1500,More than 5 mils,10/2.5,More than 750,0,1,0,1,0,1,1
168,3,2,1339,1701,2500,More than 5 mils,15/5,More than 750,0,0,1,0,1,0,0
168,3,3,1339,5750,2000,More than 5 mils,15/5,More than 750,0,1,1,0,0,0,1
168,4,1,1340,4781,2000,Less than 1 Mile,Less than 5,500,1,1,0,1,1,1,0
168,4,2,1340,331,1500,More than 5 mils,Less than 5,500,0,0,1,0,0,0,0
168,4,3,1340,5230,1500,Less than 1 Mile,15/5,600,0,0,0,0,0,0,1
168,5,1,1341,2974,1500,About 3 miles,Less than 5,More than 750,0,0,1,0,0,1,0
168,5,2,1341,1675,1500,Less than 1 Mile,Less than 5,More than 750,0,0,1,0,1,0,0
168,5,3,1341,7989,2500,About 3 miles,15/5,600,0,1,0,0,0,1,1
168,6,1,1342,3422,2000,Less than 1 Mile,15/5,500,0,1,0,1,0,1,0
168,6,2,1342,3134,2000,Less than 1 Mile,Less than 5,More than 750,0,1,1,0,0,1,0
168,6,3,1342,399,2500,Less than 1 Mile,15/5,More than 750,0,0,1,0,0,0,0
168,7,1,1343,8743,1500,About 3 miles,15/5,More than 750,1,1,0,1,0,1,1
168,7,2,1343,8728,1500,More than 5 mils,Less than 5,More than 750,1,1,0,1,0,1,1
168,7,3,1343,4426,1500,More than 5 mils,15/5,600,0,1,1,0,1,1,0
168,8,1,1344,4969,1500,Less than 1 Mile,Less than 5,600,1,0,1,1,1,1,0
168,8,2,1344,4003,1500,More than 5 mils,Less than 5,600,1,0,0,0,1,1,0
168,8,3,1344,9762,2500,About 3 miles,10/2.5,600,0,0,0,1,1,1,1
169,1,1,1345,4358,2000,Less than 1 Mile,10/2.5,More than 750,1,0,1,0,1,1,0
169,1,2,1345,5544,2500,More than 5 mils,Less than 5,600,0,0,1,0,0,0,1
169,1,3,1345,450,2500,More than 5 mils,10/2.5,600,1,0,1,0,0,0,0
169,2,1,1346,3039,2500,About 3 miles,10/2.5,600,1,0,1,0,0,1,0
169,2,2,1346,9871,1500,More than 5 mils,10/2.5,More than 750,1,0,0,1,1,1,1
169,2,3,1346,6696,2500,More than 5 mils,15/5,600,0,1,0,0,1,0,1
169,3,1,1347,3492,2500,More than 5 mils,Less than 5,500,1,1,0,1,0,1,0
169,3,2,1347,6611,2000,About 3 miles,15/5,600,1,0,0,0,1,0,1
169,3,3,1347,1371,2500,Less than 1 Mile,15/5,More than 750,0,0,0,0,1,0,0
